time,char_intensity,char_valence_negative,char_valence_positive,on_screen
81500,0.0,1.0,0.0,0.0
81600,0.0,1.0,0.0,0.0
81700,0.0,1.0,0.0,0.0
81800,0.0,1.0,0.0,0.0
81900,0.0,1.0,0.0,0.0
82000,0.0,1.0,0.0,0.0
82100,0.0,1.0,0.0,0.0
82200,0.0,1.0,0.0,0.0
82300,0.0,1.0,0.0,0.0
82400,0.0,1.0,0.0,0.0
82500,0.0,1.0,0.0,0.0
82600,0.0,1.0,0.0,0.0
82700,0.0,1.0,0.0,0.0
82800,0.0,1.0,0.0,0.0
82900,0.0,1.0,0.0,0.0
83000,0.0,1.0,0.0,0.0
83100,0.0,1.0,0.0,0.0
83200,0.0,1.0,0.0,0.0
83300,0.0,1.0,0.0,0.0
83400,0.0,1.0,0.0,0.0
83500,0.0,1.0,0.0,0.0
83600,0.0,1.0,0.0,0.0
83700,0.0,1.0,0.0,0.0
83800,0.0,1.0,0.0,0.0
83900,0.0,1.0,0.0,0.0
84000,0.0,1.0,0.0,0.0
84100,0.0,1.0,0.0,0.0
84200,0.0,1.0,0.0,0.0
84300,0.0,1.0,0.0,0.0
84400,0.0,1.0,0.0,0.0
84500,0.0,1.0,0.0,0.0
84600,0.0,1.0,0.0,0.0
84700,0.0,1.0,0.0,0.0
84800,0.0,1.0,0.0,0.0
84900,0.0,1.0,0.0,0.0
85000,0.0,1.0,0.0,0.0
85100,0.0,1.0,0.0,0.0
85200,0.0,1.0,0.0,0.0
85300,0.0,1.0,0.0,0.0
85400,0.0,1.0,0.0,0.0
85500,0.0,1.0,0.0,0.0
85600,0.0,1.0,0.0,0.0
85700,0.0,1.0,0.0,0.0
85800,0.0,1.0,0.0,0.0
85900,0.0,1.0,0.0,0.0
86000,0.0,1.0,0.0,0.0
86100,0.0,1.0,0.0,0.0
86200,0.0,1.0,0.0,0.0
86300,0.0,1.0,0.0,0.0
86400,0.0,1.0,0.0,0.0
86500,0.0,1.0,0.0,0.0
86600,0.0,1.0,0.0,0.0
86700,0.0,1.0,0.0,0.0
86800,0.0,1.0,0.0,0.0
86900,0.0,1.0,0.0,0.0
87000,0.0,1.0,0.0,0.0
87100,0.0,1.0,0.0,0.0
87200,0.0,1.0,0.0,0.0
87300,0.0,1.0,0.0,0.0
87400,0.0,1.0,0.0,0.0
87500,0.0,1.0,0.0,0.0
87600,0.0,1.0,0.0,0.0
87700,0.0,1.0,0.0,0.0
87800,0.0,1.0,0.0,0.0
87900,0.0,1.0,0.0,0.0
88000,0.0,1.0,0.0,0.0
88100,0.0,1.0,0.0,0.0
88200,0.0,1.0,0.0,0.0
88300,0.0,1.0,0.0,0.0
88400,0.0,1.0,0.0,0.0
88500,0.0,1.0,0.0,0.0
88600,0.0,1.0,0.0,0.0
88700,0.0,1.0,0.0,0.0
88800,0.0,1.0,0.0,0.0
88900,0.0,1.0,0.0,0.0
89000,0.0,1.0,0.0,0.0
89100,0.0,1.0,0.0,0.0
89200,0.0,1.0,0.0,0.0
89300,0.0,1.0,0.0,0.0
89400,0.0,1.0,0.0,0.0
89500,0.0,1.0,0.0,0.0
89600,0.0,1.0,0.0,0.0
89700,0.0,1.0,0.0,0.0
89800,0.0,1.0,0.0,0.0
89900,0.0,1.0,0.0,0.0
90000,0.0,1.0,0.0,0.0
90100,0.0,1.0,0.0,0.0
90200,0.0,1.0,0.0,0.0
90300,0.0,1.0,0.0,0.0
90400,0.0,1.0,0.0,0.0
90500,0.0,1.0,0.0,0.0
90600,0.0,1.0,0.0,0.0
90700,0.0,1.0,0.0,0.0
90800,0.0,1.0,0.0,0.0
90900,0.0,1.0,0.0,0.0
91000,0.0,1.0,0.0,0.0
91100,0.0,1.0,0.0,0.0
91200,0.0,1.0,0.0,0.0
91300,0.0,1.0,0.0,0.0
91400,0.0,1.0,0.0,0.0
91500,0.0,1.0,0.0,0.0
91600,0.0,1.0,0.0,0.0
91700,0.0,1.0,0.0,0.0
91800,0.0,1.0,0.0,0.0
91900,0.0,1.0,0.0,0.0
92000,0.0,1.0,0.0,0.0
92100,0.0,1.0,0.0,0.0
92200,0.0,1.0,0.0,0.0
92300,0.0,1.0,0.0,0.0
92400,0.0,1.0,0.0,0.0
92500,0.0,1.0,0.0,0.0
92600,0.0,1.0,0.0,0.0
92700,0.0,1.0,0.0,0.0
92800,0.0,1.0,0.0,0.0
92900,0.0,1.0,0.0,0.0
93000,0.0,1.0,0.0,0.0
93100,0.0,1.0,0.0,0.0
93200,0.0,1.0,0.0,0.0
93300,0.0,1.0,0.0,0.0
93400,0.0,1.0,0.0,0.0
93500,0.0,1.0,0.0,0.0
93600,0.0,1.0,0.0,0.0
93700,0.0,1.0,0.0,0.0
93800,0.0,1.0,0.0,0.0
93900,0.0,1.0,0.0,0.0
94000,0.0,1.0,0.0,0.0
94100,0.0,1.0,0.0,0.0
94200,0.0,1.0,0.0,0.0
94300,0.0,1.0,0.0,0.0
94400,0.0,1.0,0.0,0.0
94500,0.0,1.0,0.0,0.0
94600,0.0,1.0,0.0,0.0
94700,0.0,1.0,0.0,0.0
94800,0.0,1.0,0.0,0.0
94900,0.0,1.0,0.0,0.0
95000,0.0,1.0,0.0,0.0
95100,0.0,1.0,0.0,0.0
95200,0.0,1.0,0.0,0.0
95300,0.0,1.0,0.0,0.0
95400,0.0,1.0,0.0,0.0
95500,0.0,1.0,0.0,0.0
95600,0.0,1.0,0.0,0.0
95700,0.0,1.0,0.0,0.0
95800,0.0,1.0,0.0,0.0
95900,0.0,1.0,0.0,0.0
96000,0.0,1.0,0.0,0.0
96100,0.0,1.0,0.0,0.0
96200,0.0,1.0,0.0,0.0
96300,0.0,1.0,0.0,0.0
96400,0.0,1.0,0.0,0.0
96500,0.0,1.0,0.0,0.0
96600,0.0,1.0,0.0,0.0
96700,0.0,1.0,0.0,0.0
96800,0.0,1.0,0.0,0.0
96900,0.0,1.0,0.0,0.0
97000,0.0,1.0,0.0,0.0
97100,0.0,1.0,0.0,0.0
97200,0.0,1.0,0.0,0.0
97300,0.0,1.0,0.0,0.0
97400,0.0,1.0,0.0,0.0
97500,0.0,1.0,0.0,0.0
97600,0.0,1.0,0.0,0.0
97700,0.0,1.0,0.0,0.0
97800,0.0,1.0,0.0,0.0
97900,0.0,1.0,0.0,0.0
98000,0.0,1.0,0.0,0.0
98100,0.0,1.0,0.0,0.0
98200,0.0,1.0,0.0,0.0
98300,0.0,1.0,0.0,0.0
98400,0.0,1.0,0.0,0.0
98500,0.0,1.0,0.0,0.0
98600,0.0,1.0,0.0,0.0
98700,0.0,1.0,0.0,0.0
98800,0.0,1.0,0.0,0.0
98900,0.0,1.0,0.0,0.0
99000,0.0,1.0,0.0,0.0
99100,0.0,1.0,0.0,0.0
99200,0.0,1.0,0.0,0.0
99300,0.0,1.0,0.0,0.0
99400,0.0,1.0,0.0,0.0
99500,0.0,1.0,0.0,0.0
99600,0.0,1.0,0.0,0.0
99700,0.0,1.0,0.0,0.0
99800,0.0,1.0,0.0,0.0
99900,0.0,1.0,0.0,0.0
100000,0.0,1.0,0.0,0.0
100100,0.0,1.0,0.0,0.0
100200,0.0,1.0,0.0,0.0
100300,0.0,1.0,0.0,0.0
100400,0.0,1.0,0.0,0.0
100500,0.0,1.0,0.0,0.0
100600,0.0,1.0,0.0,0.0
100700,0.0,1.0,0.0,0.0
100800,0.0,1.0,0.0,0.0
100900,0.0,1.0,0.0,0.0
101000,0.0,1.0,0.0,0.0
101100,0.0,1.0,0.0,0.0
101200,0.0,1.0,0.0,0.0
101300,0.0,1.0,0.0,0.0
101400,0.0,1.0,0.0,0.0
101500,0.0,1.0,0.0,0.0
101600,0.0,1.0,0.0,0.0
101700,0.0,1.0,0.0,0.0
101800,0.0,1.0,0.0,0.0
101900,0.0,1.0,0.0,0.0
102000,0.0,1.0,0.0,0.0
102100,0.0,1.0,0.0,0.0
102200,0.0,1.0,0.0,0.0
102300,0.0,1.0,0.0,0.0
102400,0.0,1.0,0.0,0.0
102500,0.0,1.0,0.0,0.0
102600,0.0,1.0,0.0,0.0
102700,0.0,1.0,0.0,0.0
102800,0.0,1.0,0.0,0.0
102900,0.0,1.0,0.0,0.0
103000,0.0,1.0,0.0,0.0
103100,0.0,1.0,0.0,0.0
103200,0.0,1.0,0.0,0.0
103300,0.0,1.0,0.0,0.0
103400,0.0,1.0,0.0,0.0
103500,0.0,1.0,0.0,0.0
103600,0.0,1.0,0.0,0.0
103700,0.0,1.0,0.0,0.0
103800,0.0,1.0,0.0,0.0
103900,0.0,1.0,0.0,0.0
104000,0.0,1.0,0.0,0.0
104100,0.0,1.0,0.0,0.0
104200,0.0,1.0,0.0,0.0
104300,0.0,1.0,0.0,0.0
104400,0.0,1.0,0.0,0.0
104500,0.0,1.0,0.0,0.0
104600,0.0,1.0,0.0,0.0
104700,0.0,1.0,0.0,0.0
104800,0.0,1.0,0.0,0.0
104900,0.0,1.0,0.0,0.0
105000,0.0,1.0,0.0,0.0
105100,0.0,1.0,0.0,0.0
105200,0.0,1.0,0.0,0.0
105300,0.0,1.0,0.0,0.0
105400,0.0,1.0,0.0,0.0
105500,0.0,1.0,0.0,0.0
105600,0.0,1.0,0.0,0.0
105700,0.0,1.0,0.0,0.0
105800,0.0,1.0,0.0,0.0
105900,0.0,1.0,0.0,0.0
106000,0.0,1.0,0.0,0.0
106100,0.0,1.0,0.0,0.0
106200,0.0,1.0,0.0,0.0
106300,0.0,1.0,0.0,0.0
106400,0.0,1.0,0.0,0.0
106500,0.0,1.0,0.0,0.0
106600,0.0,1.0,0.0,0.0
106700,0.0,1.0,0.0,0.0
106800,0.0,1.0,0.0,0.0
106900,0.0,1.0,0.0,0.0
107000,0.0,1.0,0.0,0.0
107100,0.0,1.0,0.0,0.0
107200,0.0,1.0,0.0,0.0
107300,0.0,1.0,0.0,0.0
107400,0.0,1.0,0.0,0.0
107500,0.0,1.0,0.0,0.0
107600,0.0,1.0,0.0,0.0
107700,0.0,1.0,0.0,0.0
107800,0.0,1.0,0.0,0.0
107900,0.0,1.0,0.0,0.0
108000,0.0,1.0,0.0,0.0
108100,0.0,1.0,0.0,0.0
108200,0.0,1.0,0.0,0.0
108300,0.0,1.0,0.0,0.0
108400,0.0,1.0,0.0,0.0
108500,0.0,1.0,0.0,0.0
108600,0.0,1.0,0.0,0.0
108700,0.0,1.0,0.0,0.0
108800,0.0,1.0,0.0,0.0
108900,0.0,1.0,0.0,0.0
109000,0.0,1.0,0.0,0.0
109100,0.0,1.0,0.0,0.0
109200,0.0,1.0,0.0,0.0
109300,0.0,1.0,0.0,0.0
109400,0.0,1.0,0.0,0.0
109500,0.0,1.0,0.0,0.0
109600,0.0,1.0,0.0,0.0
109700,0.0,1.0,0.0,0.0
109800,0.0,1.0,0.0,0.0
109900,0.0,1.0,0.0,0.0
110000,0.0,1.0,0.0,0.0
110100,0.0,1.0,0.0,0.0
110200,0.0,1.0,0.0,0.0
110300,0.0,1.0,0.0,0.0
110400,0.0,1.0,0.0,0.0
110500,0.0,1.0,0.0,0.0
110600,0.0,1.0,0.0,0.0
110700,0.0,1.0,0.0,0.0
110800,0.0,1.0,0.0,0.0
110900,0.0,1.0,0.0,0.0
111000,0.0,1.0,0.0,0.0
111100,0.0,1.0,0.0,0.0
111200,0.0,1.0,0.0,0.0
111300,0.0,1.0,0.0,0.0
111400,0.0,1.0,0.0,0.0
111500,0.0,1.0,0.0,0.0
111600,0.0,1.0,0.0,0.0
111700,0.0,1.0,0.0,0.0
111800,0.0,1.0,0.0,0.0
111900,0.0,1.0,0.0,0.0
112000,0.0,1.0,0.0,0.0
112100,0.0,1.0,0.0,0.0
112200,0.0,1.0,0.0,0.0
112300,0.0,1.0,0.0,0.0
112400,0.0,1.0,0.0,0.0
112500,0.0,1.0,0.0,0.0
112600,0.0,1.0,0.0,0.0
112700,0.0,1.0,0.0,0.0
112800,0.0,1.0,0.0,0.0
112900,0.0,1.0,0.0,0.0
113000,0.0,1.0,0.0,0.0
113100,0.0,1.0,0.0,0.0
113200,0.0,1.0,0.0,0.0
113300,0.0,1.0,0.0,0.0
113400,0.0,1.0,0.0,0.0
113500,0.0,1.0,0.0,0.0
113600,0.0,1.0,0.0,0.0
113700,0.0,1.0,0.0,0.0
113800,0.0,1.0,0.0,0.0
113900,0.0,1.0,0.0,0.0
114000,0.0,1.0,0.0,0.0
114100,0.0,1.0,0.0,0.0
114200,0.0,1.0,0.0,0.0
114300,0.0,1.0,0.0,0.0
114400,0.0,1.0,0.0,0.0
114500,0.0,1.0,0.0,0.0
114600,0.0,1.0,0.0,0.0
114700,0.0,1.0,0.0,0.0
114800,0.0,1.0,0.0,0.0
114900,0.0,1.0,0.0,0.0
115000,0.0,1.0,0.0,0.0
115100,0.0,1.0,0.0,0.0
115200,0.0,1.0,0.0,0.0
115300,0.0,1.0,0.0,0.0
115400,0.0,1.0,0.0,0.0
115500,0.0,1.0,0.0,0.0
115600,0.0,1.0,0.0,0.0
115700,0.0,1.0,0.0,0.0
115800,0.0,1.0,0.0,0.0
115900,0.0,1.0,0.0,0.0
116000,0.0,1.0,0.0,0.0
116100,0.0,1.0,0.0,0.0
116200,0.0,1.0,0.0,0.0
116300,0.0,1.0,0.0,0.0
116400,0.0,1.0,0.0,0.0
116500,0.0,1.0,0.0,0.0
116600,0.0,1.0,0.0,0.0
116700,0.0,1.0,0.0,0.0
116800,0.0,1.0,0.0,0.0
116900,0.0,1.0,0.0,0.0
117000,0.0,1.0,0.0,0.0
117100,0.0,1.0,0.0,0.0
117200,0.0,1.0,0.0,0.0
117300,0.0,1.0,0.0,0.0
117400,0.0,1.0,0.0,0.0
117500,0.0,1.0,0.0,0.0
117600,0.0,1.0,0.0,0.0
117700,0.0,1.0,0.0,0.0
117800,0.0,1.0,0.0,0.0
117900,0.0,1.0,0.0,0.0
118000,0.0,1.0,0.0,0.0
118100,0.0,1.0,0.0,0.0
118200,0.0,1.0,0.0,0.0
118300,0.0,1.0,0.0,0.0
118400,0.0,1.0,0.0,0.0
118500,0.0,1.0,0.0,0.0
118600,0.0,1.0,0.0,0.0
118700,0.0,1.0,0.0,0.0
118800,0.0,1.0,0.0,0.0
118900,0.0,1.0,0.0,0.0
119000,0.0,1.0,0.0,0.0
119100,0.0,1.0,0.0,0.0
119200,0.0,1.0,0.0,0.0
119300,0.0,1.0,0.0,0.0
119400,0.0,1.0,0.0,0.0
119500,0.0,1.0,0.0,0.0
119600,0.0,1.0,0.0,0.0
119700,0.0,1.0,0.0,0.0
119800,0.0,1.0,0.0,0.0
119900,0.0,1.0,0.0,0.0
120000,0.0,1.0,0.0,0.0
120100,0.0,1.0,0.0,0.0
120200,0.0,1.0,0.0,0.0
120300,0.0,1.0,0.0,0.0
120400,0.0,1.0,0.0,0.0
120500,0.0,1.0,0.0,0.0
120600,0.0,1.0,0.0,0.0
120700,0.0,1.0,0.0,0.0
120800,0.0,1.0,0.0,0.0
120900,0.0,1.0,0.0,0.0
121000,0.0,1.0,0.0,0.0
121100,0.0,1.0,0.0,0.0
121200,0.0,1.0,0.0,0.0
121300,0.0,1.0,0.0,0.0
121400,0.0,1.0,0.0,0.0
121500,0.0,1.0,0.0,0.0
121600,0.0,1.0,0.0,0.0
121700,0.0,1.0,0.0,0.0
121800,0.0,1.0,0.0,0.0
121900,0.0,1.0,0.0,0.0
122000,0.0,1.0,0.0,0.0
122100,0.0,1.0,0.0,0.0
122200,0.0,1.0,0.0,0.0
122300,0.0,1.0,0.0,0.0
122400,0.0,1.0,0.0,0.0
122500,0.0,1.0,0.0,0.0
122600,0.0,1.0,0.0,0.0
122700,0.0,1.0,0.0,0.0
122800,0.0,1.0,0.0,0.0
122900,0.0,1.0,0.0,0.0
123000,0.0,1.0,0.0,0.0
123100,0.0,1.0,0.0,0.0
123200,0.0,1.0,0.0,0.0
123300,0.0,1.0,0.0,0.0
123400,0.0,1.0,0.0,0.0
123500,0.0,1.0,0.0,0.0
123600,0.0,1.0,0.0,0.0
123700,0.0,1.0,0.0,0.0
123800,0.0,1.0,0.0,0.0
123900,0.0,1.0,0.0,0.0
124000,0.0,1.0,0.0,0.0
124100,0.0,1.0,0.0,0.0
124200,0.0,1.0,0.0,0.0
124300,0.0,1.0,0.0,0.0
124400,0.0,1.0,0.0,0.0
124500,0.0,1.0,0.0,0.0
124600,0.0,1.0,0.0,0.0
124700,0.0,1.0,0.0,0.0
124800,0.0,1.0,0.0,0.0
124900,0.0,1.0,0.0,0.0
125000,0.0,1.0,0.0,0.0
125100,0.0,1.0,0.0,0.0
125200,0.0,1.0,0.0,0.0
125300,0.0,1.0,0.0,0.0
125400,0.0,1.0,0.0,0.0
125500,0.0,1.0,0.0,0.0
125600,0.0,1.0,0.0,0.0
125700,0.0,1.0,0.0,0.0
125800,0.0,1.0,0.0,0.0
125900,0.0,1.0,0.0,0.0
126000,0.0,1.0,0.0,0.0
126100,0.0,1.0,0.0,0.0
126200,0.0,1.0,0.0,0.0
126300,0.0,1.0,0.0,0.0
126400,0.0,1.0,0.0,0.0
126500,0.0,1.0,0.0,0.0
126600,0.0,1.0,0.0,0.0
126700,0.0,1.0,0.0,0.0
126800,0.0,1.0,0.0,0.0
126900,0.0,1.0,0.0,0.0
127000,0.0,1.0,0.0,0.0
127100,0.0,1.0,0.0,0.0
127200,0.0,1.0,0.0,0.0
127300,0.0,1.0,0.0,0.0
127400,0.0,1.0,0.0,0.0
127500,0.0,1.0,0.0,0.0
127600,0.0,1.0,0.0,0.0
127700,0.0,1.0,0.0,0.0
127800,0.0,1.0,0.0,0.0
127900,0.0,1.0,0.0,0.0
128000,0.0,1.0,0.0,0.0
128100,0.0,1.0,0.0,0.0
128200,0.0,1.0,0.0,0.0
128300,0.0,1.0,0.0,0.0
128400,0.0,1.0,0.0,0.0
128500,0.0,1.0,0.0,0.0
128600,0.0,1.0,0.0,0.0
128700,0.0,1.0,0.0,0.0
128800,0.0,1.0,0.0,0.0
128900,0.0,1.0,0.0,0.0
129000,0.0,1.0,0.0,0.0
129100,0.0,1.0,0.0,0.0
129200,0.0,1.0,0.0,0.0
129300,0.0,1.0,0.0,0.0
129400,0.0,1.0,0.0,0.0
129500,0.0,1.0,0.0,0.0
129600,0.0,1.0,0.0,0.0
129700,0.0,1.0,0.0,0.0
129800,0.0,1.0,0.0,0.0
129900,0.0,1.0,0.0,0.0
130000,0.0,1.0,0.0,0.0
130100,0.0,1.0,0.0,0.0
130200,0.0,1.0,0.0,0.0
130300,0.0,1.0,0.0,0.0
130400,0.0,1.0,0.0,0.0
130500,0.0,1.0,0.0,0.0
130600,0.0,1.0,0.0,0.0
130700,0.0,1.0,0.0,0.0
130800,0.0,1.0,0.0,0.0
130900,0.0,1.0,0.0,0.0
131000,0.0,1.0,0.0,0.0
131100,0.0,1.0,0.0,0.0
131200,0.0,1.0,0.0,0.0
131300,0.0,1.0,0.0,0.0
131400,0.0,1.0,0.0,0.0
131500,0.0,1.0,0.0,0.0
131600,0.0,1.0,0.0,0.0
131700,0.0,1.0,0.0,0.0
131800,0.0,1.0,0.0,0.0
131900,0.0,1.0,0.0,0.0
132000,0.0,1.0,0.0,0.0
132100,0.0,1.0,0.0,0.0
132200,0.0,1.0,0.0,0.0
132300,0.0,1.0,0.0,0.0
132400,0.0,1.0,0.0,0.0
132500,0.0,1.0,0.0,0.0
132600,0.0,1.0,0.0,0.0
132700,0.0,1.0,0.0,0.0
132800,0.0,1.0,0.0,0.0
132900,0.0,1.0,0.0,0.0
133000,0.0,1.0,0.0,0.0
133100,0.0,1.0,0.0,0.0
133200,0.0,1.0,0.0,0.0
133300,0.0,1.0,0.0,0.0
133400,0.0,1.0,0.0,0.0
133500,0.0,1.0,0.0,0.0
133600,0.0,1.0,0.0,0.0
133700,0.0,1.0,0.0,0.0
133800,0.0,1.0,0.0,0.0
133900,0.0,1.0,0.0,0.0
134000,0.0,1.0,0.0,0.0
134100,0.0,1.0,0.0,0.0
134200,0.0,1.0,0.0,0.0
134300,0.0,1.0,0.0,0.0
134400,0.0,1.0,0.0,0.0
134500,0.0,1.0,0.0,0.0
134600,0.0,1.0,0.0,0.0
134700,0.0,1.0,0.0,0.0
134800,0.0,1.0,0.0,0.0
134900,0.0,1.0,0.0,0.0
135000,0.0,1.0,0.0,0.0
135100,0.0,1.0,0.0,0.0
135200,0.0,1.0,0.0,0.0
135300,0.0,1.0,0.0,0.0
135400,0.0,1.0,0.0,0.0
135500,0.0,1.0,0.0,0.0
135600,0.0,1.0,0.0,0.0
135700,0.0,1.0,0.0,0.0
135800,0.0,1.0,0.0,0.0
135900,0.0,1.0,0.0,0.0
136000,0.0,1.0,0.0,0.0
136100,0.0,1.0,0.0,0.0
136200,0.0,1.0,0.0,0.0
136300,0.0,0.5,0.5,0.0
136400,0.0,0.5,0.5,0.0
136500,0.0,0.0,0.5,0.0
136600,0.0,0.0,0.5,0.0
136700,0.0,0.0,0.5,0.0
136800,0.0,0.0,0.5,0.0
136900,0.0,0.0,0.5,0.0
137000,0.0,0.0,0.5,0.0
137100,0.0,0.0,0.5,0.0
137200,0.0,0.0,0.5,0.0
137300,0.0,0.0,0.5,0.0
137400,0.0,0.0,0.5,0.0
137500,0.0,0.0,0.5,0.0
137600,0.0,0.0,0.5,0.0
137700,0.0,0.0,0.5,0.0
137800,0.0,0.0,0.5,0.0
137900,0.0,0.0,0.5,0.0
138000,0.0,0.0,0.5,0.0
138100,0.0,0.0,0.5,0.0
138200,0.0,0.0,0.5,0.0
138300,0.0,0.0,0.5,0.0
138400,0.0,0.0,0.5,0.0
138500,0.0,0.0,0.5,0.0
138600,0.0,0.0,0.5,0.0
138700,0.0,0.0,0.5,0.0
138800,0.0,0.0,0.5,0.0
138900,0.0,0.0,0.5,0.0
139000,0.0,0.0,0.5,0.0
139100,0.0,0.0,0.5,0.0
139200,0.0,0.0,0.5,0.0
139300,0.0,0.0,0.5,0.0
139400,0.0,0.0,0.5,0.0
139500,0.0,0.0,0.5,0.0
139600,0.0,0.0,0.5,0.0
139700,0.0,0.0,0.5,0.0
139800,0.0,0.0,0.5,0.0
139900,0.0,0.0,0.5,0.0
140000,0.0,0.0,0.5,0.0
140100,0.0,0.0,0.5,0.0
140200,0.0,0.0,0.5,0.0
140300,0.0,0.0,0.5,0.0
140400,0.0,0.0,0.5,0.0
140500,0.0,0.0,0.5,0.0
140600,0.0,0.0,0.5,0.0
140700,0.0,0.0,0.5,0.0
140800,0.0,0.0,0.5,0.0
140900,0.0,0.0,0.5,0.0
141000,0.0,0.0,0.5,0.0
141100,0.0,0.0,0.5,0.0
141200,0.0,0.0,0.5,0.0
141300,0.0,0.0,0.5,0.0
141400,0.0,0.0,0.5,0.0
141500,0.0,0.0,0.5,0.0
141600,0.0,0.0,0.5,0.0
141700,0.0,0.0,0.5,0.0
141800,0.0,0.0,0.5,0.0
141900,0.0,0.0,0.5,0.0
142000,0.0,0.0,0.5,0.0
142100,0.0,0.0,0.5,0.0
142200,0.0,0.0,0.5,0.0
142300,0.0,0.0,0.5,0.0
142400,0.0,0.0,0.5,0.0
142500,0.0,0.0,0.5,0.0
142600,0.0,0.0,0.5,0.0
142700,0.0,0.0,0.5,0.0
142800,0.0,0.0,0.5,0.0
142900,0.0,0.0,0.5,0.0
143000,0.0,0.0,0.5,0.0
143100,0.0,0.0,0.5,0.0
143200,0.0,0.0,0.5,0.0
143300,0.0,0.0,0.5,0.0
143400,0.0,0.0,0.5,0.0
143500,0.0,0.0,0.5,0.0
143600,0.0,0.0,0.5,0.0
143700,0.0,0.0,0.5,0.0
143800,0.0,0.0,0.5,0.0
143900,0.0,0.0,0.5,0.0
144000,0.0,0.0,0.5,0.0
144100,0.0,0.0,0.5,0.0
144200,0.0,0.0,0.5,0.0
144300,0.0,0.0,0.5,0.0
144400,0.0,0.0,0.5,0.0
144500,0.0,0.0,0.5,0.0
144600,0.0,0.0,0.5,0.0
144700,0.0,0.0,0.5,0.0
144800,0.0,0.0,0.5,0.0
144900,0.0,0.0,0.5,0.0
145000,0.0,0.0,0.5,0.0
145100,0.0,0.0,0.5,0.0
145200,0.0,0.0,0.5,0.0
145300,0.0,0.0,0.5,0.0
145400,0.0,0.0,0.5,0.0
145500,0.0,0.0,0.5,0.0
145600,0.0,0.0,0.5,0.0
145700,0.0,0.0,0.5,0.0
145800,0.0,0.0,0.5,0.0
145900,0.0,0.0,0.5,0.0
146000,0.0,0.0,0.5,0.0
146100,0.0,0.0,0.5,0.0
146200,0.0,0.0,0.5,0.0
146300,0.0,0.0,0.5,0.0
146400,0.0,0.0,0.5,0.0
146500,0.0,0.0,0.5,0.0
146600,0.0,0.0,0.5,0.0
146700,0.0,0.0,0.5,0.0
146800,0.0,0.0,0.5,0.0
146900,0.0,0.0,0.5,0.0
147000,0.0,0.0,0.5,0.0
147100,0.0,0.0,0.5,0.0
147200,0.0,0.0,0.5,0.0
147300,0.0,0.0,0.5,0.0
147400,0.0,0.0,0.5,0.0
147500,0.0,0.0,0.5,0.0
147600,0.0,0.0,0.5,0.0
147700,0.0,0.0,0.5,0.0
147800,0.0,0.0,0.5,0.0
147900,0.0,0.0,0.5,0.0
148000,0.0,0.0,0.5,0.0
148100,0.0,0.0,0.5,0.0
148200,0.0,0.0,0.5,0.0
148300,0.0,0.0,0.5,0.0
148400,0.0,0.0,0.5,0.0
148500,0.0,0.0,0.5,0.0
148600,0.0,0.0,0.5,0.0
148700,0.0,0.0,0.5,0.0
148800,0.0,0.0,0.5,0.0
148900,0.0,0.0,0.5,0.0
149000,0.0,0.0,0.5,0.0
149100,0.0,0.0,0.5,0.0
149200,0.0,0.0,0.5,0.0
149300,0.0,0.0,0.5,0.0
149400,0.0,0.0,0.5,0.0
149500,0.0,0.0,0.5,0.0
149600,0.0,0.0,0.5,0.0
149700,0.0,0.0,0.5,0.0
149800,0.0,0.0,0.5,0.0
149900,0.0,0.0,0.5,0.0
150000,0.0,0.0,0.5,0.0
150100,0.0,0.0,0.5,0.0
150200,0.0,0.0,0.5,0.0
150300,0.0,0.0,0.5,0.0
150400,0.0,0.0,0.5,0.0
150500,0.0,0.0,0.5,0.0
150600,0.0,0.0,0.5,0.0
150700,0.0,0.0,0.5,0.0
150800,0.0,0.0,0.5,0.0
150900,0.0,0.0,0.5,0.0
151000,0.0,0.0,0.5,0.0
151100,0.0,0.0,0.5,0.0
151200,0.0,0.0,0.5,0.0
151300,0.0,0.0,0.5,0.0
151400,0.0,0.0,0.5,0.0
151500,0.0,0.0,0.5,0.0
151600,0.0,0.0,0.5,0.0
151700,0.0,0.0,0.5,0.0
151800,0.0,0.0,0.5,0.0
151900,0.0,0.0,0.5,0.0
152000,0.0,0.0,0.5,0.0
152100,0.0,0.0,0.5,0.0
152200,0.0,0.0,0.5,0.0
152300,0.0,0.0,0.5,0.0
152400,0.0,0.0,0.5,0.0
152500,0.0,0.0,0.5,0.0
152600,0.0,0.0,0.5,0.0
152700,0.0,0.0,0.5,0.0
152800,0.0,0.0,0.5,0.0
152900,0.0,0.0,0.5,0.0
153000,0.0,0.0,0.5,0.0
153100,0.0,0.0,0.5,0.0
153200,0.0,0.0,0.5,0.0
153300,0.0,0.0,0.5,0.0
153400,0.0,0.0,0.5,0.0
153500,0.0,0.0,0.5,0.0
153600,0.0,0.0,0.5,0.0
153700,0.0,0.0,0.5,0.0
153800,0.0,0.0,0.5,0.0
153900,0.0,0.0,0.5,0.0
154000,0.0,0.0,0.5,0.0
154100,0.0,0.0,0.5,0.0
154200,0.0,0.0,0.5,0.0
154300,0.0,0.0,0.5,0.0
154400,0.0,0.0,0.5,0.0
154500,0.0,0.0,0.5,0.0
154600,0.0,0.0,0.5,0.0
154700,0.0,0.0,0.5,0.0
154800,0.0,0.0,0.5,0.0
154900,0.0,0.0,0.5,0.0
